ID;PESO;C1;C2;C3;C4;C4_1;C6;P1001_1;P1001_2;PCAV1220231;P1002;P1005_1;P1003;P1005_2;P1004;P1005_3;P1012;P1013;P1013_1;P1014;P1015;P1016;BS58000;BS58000B;BS58000C;P11017;PBARDIC24_1_1;PBARDIC24_1_2;PBARDIC24_1_3;PBARDIC24_1_4;PBARDIC24_1_5;PBARDIC24_1_6;PBARDIC24_1_7;PBARDIC24_1_8;PBARDIC24_1_V2_1;PBARDIC24_1_V2_2;PBARDIC24_1_V2_3;PBARDIC24_1_V2_4;PBARDIC24_1_V2_5;PBARDIC24_1_V2_6;PBARDIC24_2;PBARDIC24_3;PBARDIC24_4_1;PBARDIC24_4_2;PBARDIC24_4_3;PBARDIC24_4_4;PBARDIC24_4_5;PBARDIC24_4_6;PBARDIC24_4_7;PBARDIC24_4_8;PBARDIC24_4_9;PBARDIC24_5;PBARDIC24_6;PBARDIC24_7;PBARDIC24_8_1;PBARDIC24_8_2;PBARDIC24_8_3;PBARDIC24_8_4;PBARDIC24_8_5;PBARDIC24_8_6;PBARDIC24_8_98;PBARDIC24_9;PBARDIC24_10;PBARDIC24_11_1;PBARDIC24_11_2;PBARDIC24_11_3;PBARDIC24_11_4;P2003;BVPCE100000;P2002_CONOC_1;P2002_VAL_1;P2002_CONOC_2;P2002_VAL_2;P2002_CONOC_3;P2002_VAL_3;P2002_CONOC_4;P2002_VAL_4;P2002_CONOC_8;P2002_VAL_8;P1018;P200110;P2005;P2007;P2008A;P2105A;BCHVC66000_1;BCHVC66000_2;BCHVC66000_3;BCHVC66000_4;BCHVC66000_5;BCHVC66000_6;BCHVC66000_7;BCHVC66000_8;BCHVC66000_9;BCHVC66000_10;BCHVC66000_11;BCHVC66000_12;BCHVC66000_15;BCHVC66000_16;BCHVC66000_13;BCHVC66000_98;BCHVC66000_99;BCHVC67000;BCHVC68000;P221009;P2009;P2010;P2012;P2013;P2014;P2015
3223;,873675494934504;14;5;2;66;6;1;10;10;9;809;8;201;3;100;3;1;2;2;1;1;1;3;3;1;2;10;1;1;6;4;8;7;8;9;8;8;2;7;9;2;1;1;98;98;98;1;1;2;3;2;4;0;3;1;0;1;0;0;0;0;2;1;2;2;99;1;5;4;1;10;1;2;2; ;1;2;2; ;1;5;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;4;1;5;1;6;2; 
622;,942433030990186;18;1;1;54;4;1;7;7;7;809;11;100;1;9500; ;2;2;2;2;2;2;1;3;3;3;10;1;6;1;6;8;7;7;6;7;9;1;1;7;98;2; ; ; ; ; ; ; ; ; ;4;0;4;1;0;0;0;0;0;0;1;3;2;1;1;2;8;8;1;8;1;1;2; ;2; ;2; ;2;5;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;1;1;4;3;10;1;4
783;1,07140107501517;11;3;2;46;4;1;9;9;7;809;11;1801;10;1801;10;4;1;1;2;1;1;1;3;1;2;10;0;7;0;6;9;6;8;8;9;9;2;8;6;2;1;1;1;1;1;1;1;1;1;1;4;6;3;0;1;0;0;0;0;0;2;1;2;2;2;1;8;8;1;9;1;2;1;7;1;5;2; ;1;5;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;2;2;3;3;7;1;3
346;1,25577084459793;41;3;1;71;6;1;6;7;8;819;11;500;98;819;98;1;2;2;5;2;1;3;3;1;3;4;1;4;3;4;5;5;4;5;7;6;4;3;5;1;98; ; ; ; ; ; ; ; ; ;4;3;3;0;0;0;1;0;0;0;98;2;2;1;98;1;7;7;1;7;1;6;2; ;2; ;2; ;2;5;1;3;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;4;3;6;1;1
3098;1,18528996413301;29;3;2;26;2;1;9;9;9;800;11;800;7;800;7;2;1;2;4;2;1;3;3;3;2;5;2;4;4;5;7;5;3;5;8;8;1;5;7;2;2; ; ; ; ; ; ; ; ; ;4;10;2;1;0;0;0;0;0;0;2;2;1;1;1;1;4;4;1;3;1;4;2; ;2; ;2; ;4;4;2;1;1;98;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;5;2;3;2;11;1;3
745;1,25577084459793;41;1;2;64;5;1;5;8;10;800;11;1209;1;1705;1;3;3;3;4;2;3;3;3;3;4;9;0;2;7;8;9;8;4;3;9;6;0;1;0;1;1;1;1;2;1;2;1;2;3;1;2;5;3;0;0;0;1;0;0;0;3;1;1;1;1;1;5;6;1;5;1;5;1;5;2; ;2; ;4;5;10;10;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;2;1;3;10;4; 
691;1,18528996413301;29;5;1;47;4;1;5;3;6;201;10;822;10;9501;10;4;3;98;2;1;2;1;3;3;2;10;0;5;0;0;5;5;5;10;5;5;0;10;10;1;98; ; ; ; ; ; ; ; ; ;4;0;2;1;1;1;1;0;0;0;1;1;2;1;1;1;10;9;1;8;2; ;1;5;2; ;2; ;2;5;3;3;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;2;1;3;1;3;5;4; 
817;1,07140107501517;11;3;1;35;3;1;8;8;8;800;99;201;99;9501;99;2;2;2;2;1;2;3;3;1;3;10;2;0;5;0;8;6;9;9;10;10;5;6;4;1;1;1;1;2;1;1;1;2;2;1;2;6;3;0;0;0;1;0;0;0;2;2;2;2;1;1;5;7;1;9;1;6;1;8;1;4;2; ;2;5;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4;1;3;2;4;1; 
3277;1,18528996413301;29;5;2;28;2;1;2;6;8;1205;10;307;10;9501;10;4;2;1;2;2;2;1;3;3;3;7;0;7;0;0;7;5;6;6;2;8;0;5;5;2;98; ; ; ; ; ; ; ; ; ;2;10;4;1;0;1;0;0;1;0;2;2;2;1;1;1;7;7;1;7;1;5;2; ;1;4;2; ;2;5;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;2;4;3;11;1;3
3;1,18528996413301;29;5;2;40;3;1;10;10;10;800;1;9500; ;9500; ;2;2;2;2;2;1;3;3;1;2;8;2;0;5;0;8;6;7;8;7;7;0;6;8;1;1;2;1;2;98;1;2;1;2;3;4;3;3;1;0;1;1;0;0;0;1;1;2;2;2;1;6;8;1;8;1;6;2; ;1;6;2; ;1;5;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;4;3;1;4;5;11;1;2
4;,82152340959573;4;5;2;32;2;1;3;8;1;201;1;201;1;9500; ;4;3;1;1;2;1;1;3;1;4;0;1;3;5;4;5;7;5;6;3;4;2;5;6;1;98; ; ; ; ; ; ; ; ; ;3;8;2;1;0;0;1;0;0;0;3;2;2;1;1;1;5;6;1;7;2; ;2; ;2; ;2; ;2;5;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;1;2;3;3;3;8;4; 
7;,783474421225984;23;1;2;54;4;1;7;8;9;1212;1;1403;1;9500; ;2;1;2;2;1;2;1;3;1;2;10;0;5;8;5;8;5;5;6;7;7;3;3;3;2;2; ; ; ; ; ; ; ; ; ;4;6;5;0;0;0;1;0;0;0;1;4;2;1;1;2;10;9;1;8;2; ;2; ;2; ;2; ;2;5;3;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;3;3;8;1;1
38;1,07140107501517;11;5;2;81;7;1;8;8;8;807;1;201;1;9500; ;2;2;2;2;2;2;3;2;1;3;9;3;4;9;5;8;8;4;6;8;6;1;0;5;1;1;98;98;98;98;98;98;98;98;98;4;0;3;1;1;1;1;0;0;0;1;2;2;2;1;1;6;8;1;6;1;4;2; ;2; ;2; ;2;5;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;2;2;5;2;10;2; 
66;1,07140107501517;11;4;2;57;5;1;5;5;5;800;10;9500; ;9500; ;3;3;3;3;1;2;3;3;1;5;8;1;1;3;1;5;3;3;2;5;5;1;1;2;1;98; ; ; ; ; ; ; ; ; ;4;2;98;1;1;0;0;0;0;0;1;2;2;1;1;1;5;6;1;5;1;2;1;2;2; ;2; ;2;5;1;11;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;98;98;2;2;5;4;6;4; 
87;1,18528996413301;29;4;1;26;2;1;7;10;7;819;99;9500; ;9500; ;3;3;2;2;1;2;3;3;1;2;6;0;0;1;1;4;2;6;6;10;8;3;8;9;1;98; ; ; ; ; ; ; ; ; ;98;7;2;1;0;1;0;0;0;0;1;1;2;1;1;2;5;7;1;6;1;1;2; ;2; ;2; ;2;4;3;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;9;1;3;2;5;4;5;1;3
125;,82152340959573;4;5;2;28;2;1;7;6;5;800;3;9500; ;9500; ;2;3;2;4;2;2;1;3;3;98;9;0;7;3;4;8;7;6;6;10;10;0;6;7;2;98; ; ; ; ; ; ; ; ; ;4;5;3;1;0;1;1;0;0;0;2;2;1;1;1;1;7;8;1;6;1;4;2; ;2; ;2; ;3;5;6;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;1;2;4;2;10;1;4
129;,82152340959573;4;1;2;50;4;1;9;9;10;300;4;507;5;9500; ;2;3;3;2;1;3;1;3;3;4;8;0;5;0;0;8;0;5;5;9;8;0;5;7;1;2; ; ; ; ; ; ; ; ; ;3;10;5;0;0;0;1;0;0;0;1;2;2;1;1;1;8;8;1;8;1;1;2; ;2; ;2; ;2;5;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2;3;5;10;2; 
143;,873675494934504;14;5;2;42;3;1;6;7;6;809;1;500;98;9500; ;4;3;3;4;3;3;3;3;3;4;5;0;0;0;0;7;1;0;0;7;7;0;0;1;1;2; ; ; ; ; ; ; ; ; ;4;6;5;0;1;0;0;0;0;0;2;4;1;1;1;1;7;8;1;6;2; ;2; ;2; ;2; ;3;5;8;7;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;2;3;3;2;3;9;1;3
154;,82152340959573;4;5;2;58;5;1;7;7;7;8015;2;500;2;9500; ;1;2;3;2;2;2;2;3;1;4;5;2;0;0;5;10;5;10;10;10;10;5;10;10;1;2; ; ; ; ; ; ; ; ; ;2;5;2;1;1;0;1;0;0;0;1;1;98;1;1;1;9;7;1;10;1;5;2; ;2; ;2; ;1;5;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;3;3;4;1;5;4;5;1;4
158;,689924935701047;21;1;1;24;1;1;7;10;5;201;10;1107;10;9500; ;2;3;3;2;2;98;3;3;1;2;10;4;3;4;3;10;7;7;10;6;8;1;5;3;1;98; ; ; ; ; ; ; ; ; ;1;1;1;0;1;0;0;0;0;0;98;1;2;1;2;1;5;3;1;9;1;4;1;4;1;6;1;4;1;4;2;1;1;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;9;99;4;3;1;3;6;1;3
217;1,07140107501517;11;1;1;38;3;1;10;10;10;100;1;100;1;9500; ;1;1;1;1;1;1;1;1;1;1;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2;1;1;1;1;1;1;1;1;1;1;3;10;1;0;0;1;0;0;0;0;1;1;2;1;2;2;9;9;1;10;1;1;2; ;2; ;2; ;1;5;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;5;3;1;5;1;9;1;4
267;,82152340959573;4;5;1;45;4;1;2;2;2;800;10;9500; ;9500; ;4;2;3;2;3;2;1;3;1;2;8;0;5;0;0;9;0;5;5;8;8;0;0;0;1;2; ; ; ; ; ; ; ; ; ;7;8;5;1;1;1;1;0;0;0;1;2;2;1;1;1;5;6;1;9;1;1;2; ;2; ;2; ;2;5;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;4;3;3;3;3;7;1;3
281;1,18528996413301;29;5;1;19;1;1;6;6;7;819;10;201;10;9500; ;2;3;2;2;2;1;1;3;1;2;8;0;2;2;3;5;5;6;5;7;7;4;5;6;1;2; ; ; ; ; ; ; ; ; ;3;7;3;1;1;1;1;0;0;0;1;2;2;1;2;1;6;8;1;6;1;4;2; ;2; ;2; ;2;5;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;4;2;5;5;6;6; 
290;1,25577084459793;41;5;2;51;4;1;7;7;8;810;98;9500; ;9500; ;2;2;2;2;2;1;1;3;3;4;10;0;8;4;7;10;9;8;5;10;10;4;7;7;2;2; ; ; ; ; ; ; ; ; ;2;9;2;1;1;1;1;1;1;0;1;2;2;1;2;1;6;7;1;7;1;5;2; ;2; ;2; ;2;5;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;5;5;1;4;5;6;1;3
292;,942433030990186;18;1;1;22;1;1;8;6;8;100;3;9500; ;9500; ;2;2;3;2;2;2;3;3;98;3;9;3;2;4;2;7;5;5;6;9;9;2;5;4;1;98; ; ; ; ; ; ; ; ; ;5;5;3;1;0;0;0;0;0;0;2;2;2;1;2;1;5;6;1;7;1;1;2; ;1;4;2; ;2;5;10;10;1;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;1;4;2;10;6; 
296;1,18528996413301;29;2;1;39;3;1;3;10;7;201;10;1209;10;9500; ;4;3;3;2;2;2;1;3;3;2;8;1;5;5;6;10;5;8;7;10;10;5;6;5;1;2; ; ; ; ; ; ; ; ; ;4;10;1;1;0;0;0;0;0;0;2;1;2;1;2;1;10;7;1;7;1;2;2; ;2; ;2; ;2;5;3;3;1;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;2;3;4;5;1;2
337;,942433030990186;18;3;2;64;5;1;8;6;8;809;3;201;3;9500; ;2;2;3;2;2;2;98;3;3;3;9;2;4;2;2;7;5;6;5;9;9;2;5;4;1;98; ; ; ; ; ; ; ; ; ;5;5;3;1;0;0;0;0;0;0;2;2;2;2;1;1;5;6;1;7;1;1;2; ;1;4;2; ;2;5;10;10;1;5;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;1;4;2;10;2; 
340;1,25577084459793;41;4;2;64;5;1;9;6;7;1205;1;300;10;9500; ;2;2;3;1;1;1;1;3;1;1;10;0;8;0;5;10;5;9;7;10;10;0;6;3;1;1;1;1;1;1;1;1;1;1;1;2;4;2;0;0;0;1;0;0;0;2;1;2;1;1;1;5;7;1;9;1;1;1;5;1;5;1;5;2;5;6;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;2;3;3;8;1;4
342;1,07140107501517;11;5;2;24;1;1;0;10;8;800;10;99; ;9500; ;1;3;3;1;1;1;3;3;3;1;10;1;0;0;0;10;5;6;8;10;10;3;10;5;1;98; ; ; ; ; ; ; ; ; ;2;10;1;1;1;1;1;0;0;0;1;1;2;1;1;1;5;6;1;8;1;1;1;1;2; ;2; ;2;5;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;1;5;4;6;6; 
348;,689924935701047;21;3;1;25;2;1;6;10;10;800;10;500;99;9500; ;3;2;3;4;2;2;3;3;3;4;5;0;0;4;1;10;1;0;0;10;10;0;0;2;1;98; ; ; ; ; ; ; ; ; ;4;5;5;0;0;1;0;0;0;0;1;98;1;1;1;2;5;5;1;6;1;1;1;4;2; ;2; ;3;5;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;2;4;11;1;3
350;,689924935701047;21;5;2;65;6;1;8;8;8;8015;2;201;2;9500; ;2;2;2;2;2;1;1;3;3;2;7;0;4;2;5;6;6;7;6;5;6;0;5;5;1;98; ; ; ; ; ; ; ; ; ;4;5;98;0;0;0;1;0;0;0;2;2;2;2;98;2;7;8;1;8;1;5;2; ;2; ;2; ;1;4;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;4;1;5;2;10;1;2
364;1,25577084459793;41;1;2;54;4;1;3;7;7;809;1;201;1;9500; ;4;3;2;2;1;2;3;3;1;98;8;0;3;8;4;8;6;7;7;9;9;4;0;5;98;98; ; ; ; ; ; ; ; ; ;4;8;98;1;1;0;1;0;0;0;1;2;2;1;1;2;6;7;1;8;1;4;2; ;2; ;2; ;2;5;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;3;4;3;5;5;12;1;4
415;,689924935701047;21;3;1;46;4;1;8;7;9;807;2;500;4;9500; ;2;2;2;2;1;1;1;3;1;2;10;0;0;0;0;10;0;7;2;10;10;2;2;6;1;1;3;3;1;1;1;1;1;1;3;2;8;4;1;0;0;0;0;0;0;1;2;2;1;1;1;7;9;1;5;1;1;1;1;2; ;2; ;2;5;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;6;4;3;2;4;4;8;1;4
438;,689924935701047;21;3;2;43;3;1;5;7;5;512;2;500;2;9500; ;3;2;1;2;2;1;1;3;1;2;7;5;6;6;5;8;7;5;6;8;8;5;5;5;98;1;98;98;98;98;98;98;98;98;98;4;8;3;1;1;1;1;1;0;0;3;2;2;1;2;2;4;3;1;7;1;6;2; ;2; ;2; ;2;4;2;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;2;4;4;9;4; 
472;1,07140107501517;11;4;1;53;4;1;9;9;8;300;10;500;10;9500; ;2;2;1;2;2;2;1;3;1;2;5;5;6;5;5;6;7;6;6;7;7;5;7;6;1;2; ; ; ; ; ; ; ; ; ;2;8;2;0;0;0;1;0;0;0;1;2;2;1;1;1;5;7;1;8;2; ;2; ;2; ;2; ;2;4;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;3;3;1;7;1;3
501;,82152340959573;4;5;1;24;1;1;5;2;7;500;10;500;1;9500; ;2;2;98;4;2;2;3;3;3;4;0;0;0;0;3;5;4;0;0;6;6;0;0;1;1;98; ; ; ; ; ; ; ; ; ;3;6;98;0;1;0;1;0;0;0;3;2;98;1;2;1;98;98;1;3;2; ;2; ;2; ;2; ;4;5;10;11;1;10;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;3;3;2;5;1;8;4; 
533;,82152340959573;4;5;1;28;2;1;6;7;7;9500; ;99; ;9500; ;2;1;1;2;2;2;98;3;3;4;7;3;4;4;5;4;6;5;5;6;6;3;5;5;1;1;98;98;98;98;98;98;98;98;98;3;0;4;1;1;1;1;0;0;0;2;98;2;1;1;1;5;7;1;5;1;3;1;4;1;3;2; ;2;5;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;1;5;3;11;4; 
546;,783474421225984;23;5;2;63;5;1;6;3;8;300;6;500;5;9500; ;2;3;2;2;2;2;1;3;3;3;10;3;5;3;3;7;7;7;7;8;8;4;4;5;1;98; ; ; ; ; ; ; ; ; ;4;98;5;1;0;0;0;0;0;0;1;98;2;1;1;1;6;8;1;8;1;4;2; ;2; ;2; ;2;5;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;9;99;4;1;5;4;8;1;4
570;1,18528996413301;29;4;1;54;4;1;0;4;5;300;5;9500; ;9500; ;2;2;3;5;2;2;3;3;3;4;5;0;0;0;0;5;3;5;3;5;5;0;2;4;2;98; ; ; ; ; ; ; ; ; ;3;10;5;0;0;0;1;0;0;0;1;2;2;1;2;1;5;8;1;7;1;2;1;5;1;3;2; ;2;5;3;3;1;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;3;3;2;4;3;6;2; 
573;1,07140107501517;11;3;1;35;3;1;8;10;9;8039;10;9500; ;9500; ;2;2;2;2;2;1;2;3;1;3;5;5;5;4;5;9;9;7;7;9;9;6;6;6;2;98; ; ; ; ; ; ; ; ; ;4;10;2;1;1;0;1;0;0;0;3;3;2;1;2;2;6;8;1;8;1;6;2; ;2; ;2; ;2;3;1;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2;1;4;4;7;1; 
585;,783474421225984;23;5;2;65;6;1;5;6;5;800;10;9500; ;9500; ;2;2;2;2;1;1;1;3;1;2;8;0;5;0;5;9;5;8;8;9;9;0;7;4;1;1;1;1;1;1;1;1;1;1;1;2;8;3;1;0;0;0;0;0;0;2;2;2;1;1;1;9;9;1;9;1;1;1;7;1;3;2; ;2;5;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;4;3;8;2; 
603;1,07140107501517;11;4;2;56;5;1;7;6;6;201;10;300;10;9500; ;2;2;2;2;2;2;1;3;3;2;8;0;5;3;3;8;7;7;6;7;7;2;5;7;1;98; ; ; ; ; ; ; ; ; ;4;7;2;1;1;1;1;1;0;0;3;1;2;1;1;2;7;8;1;7;2; ;2; ;2; ;2; ;2;5;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;1;3;3;9;1;4
641;1,18528996413301;29;5;2;52;4;1;4;4;7;832;1;100;1;9500; ;2;3;3;2;2;1;1;3;3;4;10;3;3;3;3;10;6;7;5;10;10;3;6;6;1;2; ; ; ; ; ; ; ; ; ;2;8;1;1;1;1;1;0;0;0;1;1;2;1;1;1;8;8;1;7;1;5;2; ;2; ;2; ;2;5;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;2;5;4;10;1;4
644;,942433030990186;18;2;1;88;7;1;7;8;8;100;10;100;10;9500; ;2;2;2;3;2;2;3;3;1;4;1;5;4;8;3;9;6;5;5;7;7;2;6;6;2;2; ; ; ; ; ; ; ; ; ;4;5;1;1;0;0;1;0;0;0;1;4;2;2;2;1;5;3;1;5;1;6;2; ;2; ;2; ;4;2;2;4;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;1;4;3;4;2; 
679;1,25577084459793;41;3;2;52;4;1;8;6;8;809;1;201;1;9500; ;2;3;3;2;1;2;1;3;1;2;10;0;7;4;5;10;6;8;6;10;10;4;7;9;1;2; ; ; ; ; ; ; ; ; ;4;10;3;0;1;0;0;0;0;0;2;2;2;2;1;1;7;7;1;9;1;3;2; ;2; ;2; ;2;5;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;2;3;4;9;1;3
684;1,25577084459793;41;5;2;43;3;1;7;7;7;832;1;9500; ;9500; ;2;2;2;2;2;2;1;3;1;2;4;1;4;2;3;4;4;4;4;4;4;1;3;3;1;2; ; ; ; ; ; ; ; ; ;2;6;4;0;0;0;1;0;0;0;2;2;1;1;2;1;5;6;1;4;1;2;1;4;1;3;2; ;2;4;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;1;1;3;2;10;1;2
710;,783474421225984;23;5;1;67;6;1;8;10;8;800;10;800;98;9500; ;2;2;2;2;2;2;1;98;3;3;7;4;4;3;3;5;5;5;5;5;5;3;5;5;2;2; ; ; ; ; ; ; ; ; ;1;7;4;1;1;1;1;1;0;0;98;1;2;1;1;2;5;5;1;5;1;5;1;2;1;2;2; ;2;4;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9;5;2;2;3;3;10;2; 
742;1,07140107501517;11;5;1;26;2;1;3;2;10;201;10;201;10;9500; ;2;3;3;1;1;1;1;3;3;1;10;0;0;2;7;10;0;8;8;7;10;0;6;9;1;98; ; ; ; ; ; ; ; ; ;2;2;5;0;1;0;0;0;0;0;1;2;2;1;1;1;8;9;1;8;1;1;1;2;2; ;2; ;1;5;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;1;5;5;10;1;3
766;,82152340959573;4;5;2;78;7;1;0;1;5;809;1;201;1;9500; ;5;3;98;2;2;1;3;3;1;2;10;1;0;0;0;10;0;99;10;99;99;1;5;10;1;98; ; ; ; ; ; ; ; ; ;4;8;98;1;0;0;0;0;0;0;2;2;2;1;1;1;98;98;1;10;1;1;2; ;2; ;2; ;2;5;10;1;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;3;98;4;1;7; 
767;1,18528996413301;29;3;1;78;7;2;10;10;9;800;10;500;5;9500; ;4;3;3;2;1;1;1;3;1;1;7;0;2;5;8;7;7;10;8;8;9;5;7;8;1;2; ; ; ; ; ; ; ; ; ;2;7;3;0;1;0;0;0;0;0;1;1;2;1;1;2;7;8;1;10;1;6;1;6;2; ;2; ;1;5;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;3;4;8;2; 
798;1,18528996413301;29;5;1;54;4;1;7;5;6;800;10;201;1;9500; ;2;3;3;2;2;2;3;3;1;4;9;1;1;4;1;6;2;7;6;9;8;1;7;1;2;2; ; ; ; ; ; ; ; ; ;2;5;3;1;0;1;0;0;0;0;1;1;2;1;1;2;6;8;1;8;1;3;2; ;1;3;1;4;2;5;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;4;1;1;3;1;10;1;4
819;1,25577084459793;41;1;1;54;4;1;6;6;8;300;10;201;2;9500; ;2;2;3;2;2;2;1;3;3;2;9;0;6;0;2;7;1;5;4;3;5;0;1;2;1;1;1;2;1;2;2;1;2;3;2;4;5;3;1;1;1;1;1;0;0;1;1;2;2;1;1;6;8;1;6;1;1;2; ;1;2;2; ;2;5;10;1;1;10;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;1;3;1;5;1;10;1;4
822;1,18528996413301;29;5;1;26;2;1;7;8;7;300;2;500;2;9500; ;2;1;2;2;2;2;3;3;1;2;7;1;3;7;5;9;9;7;8;9;9;2;6;7;1;2; ; ; ; ; ; ; ; ; ;2;10;4;1;1;0;0;0;0;0;1;1;2;1;1;1;7;8;1;7;1;5;2; ;2; ;2; ;1;5;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;2;3;4;3;11;1;3
842;,873675494934504;14;5;2;66;6;1;5;9;7;800;10;1107;10;9500; ;2;3;3;2;2;2;3;3;1;3;8;0;0;0;0;9;8;8;9;9;9;0;5;5;2;98; ; ; ; ; ; ; ; ; ;5;10;4;1;1;1;1;1;0;0;3;2;2;1;1;1;8;6;1;8;1;1;2; ;2; ;2; ;2;5;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;1;3;1;2;4;1;1;3
857;,942433030990186;18;2;1;80;7;1;8;8;8;9500; ;9500; ;9500; ;2;2;2;2;1;2;1;3;1;2;5;3;6;2;4;7;6;7;6;7;7;2;6;4;1;2; ; ; ; ; ; ; ; ; ;2;5;4;1;0;0;0;0;0;0;2;2;2;2;1;1;8;7;1;8;1;3;2; ;2; ;2; ;2;5;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;9;5;4;1;4;3;6;2; 
871;,942433030990186;18;3;2;25;2;1;10;9;10;800;10;500;99;9500; ;1;2;2;2;2;2;1;3;1;4;7;2;5;3;3;7;5;7;6;7;8;2;5;10;1;2; ; ; ; ; ; ; ; ; ;2;7;4;0;0;0;1;0;0;0;1;1;2;2;2;1;7;8;1;8;2; ;2; ;2; ;2; ;2;5;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;3;1;4;3;11;1;2
